
"Added Small Passive Skills also grant: Channelling Skills have {0} increased Attack and Cast Speed","추가되는 소형 패시브 스킬이 집중 유지 스킬의 공격 및 시전 속도 {0} 증가"
"Added Small Passive Skills also grant: Channelling Skills have {0}% increased Attack and Cast Speed","추가되는 소형 패시브 스킬이 집중 유지 스킬의 공격 및 시전 속도 {0}% 증가"
"Added Small Passive Skills also grant: Minions Regenerate {0} of Life per Second","추가되는 소형 패시브 스킬이 1초마다 소환수 생명력의 {0}만큼 소환수 생명력 재생"
"Added Small Passive Skills also grant: Minions Regenerate {0}% of Life per Second","추가되는 소형 패시브 스킬이 1초마다 소환수 생명력의 {0}%만큼 소환수 생명력 재생"
"Added Small Passive Skills also grant: Minions have {0} increased Attack and Cast Speed while you are affected by a Herald","추가되는 소형 패시브 스킬이 소환수가 전령의 영향을 받는 동안 공격 및 시전 속도 {0} 증가"
"Added Small Passive Skills also grant: Minions have {0} increased Attack and Cast Speed","추가되는 소형 패시브 스킬이 소환수의 공격 및 시전 속도 {0} 증가"
"Added Small Passive Skills also grant: Minions have {0}% increased Attack and Cast Speed while you are affected by a Herald","추가되는 소형 패시브 스킬이 소환수가 전령의 영향을 받는 동안 공격 및 시전 속도 {0}% 증가"
"Added Small Passive Skills also grant: Minions have {0}% increased Attack and Cast Speed","추가되는 소형 패시브 스킬이 소환수의 공격 및 시전 속도 {0}% 증가"
"Added Small Passive Skills also grant: Regenerate {0} of Life per Second","추가되는 소형 패시브 스킬이 1초마다 생명력의 {0}만큼 재생"
"Added Small Passive Skills also grant: Regenerate {0}% of Life per Second","추가되는 소형 패시브 스킬이 1초마다 생명력의 {0}%만큼 재생"
"Added Small Passive Skills also grant: {0} increased Area of Effect of Aura Skills","추가되는 소형 패시브 스킬이 오라 스킬의 효과 범위 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Area of Effect of Hex Skills","추가되는 소형 패시브 스킬이 사술 스킬의 효과 범위 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Area of Effect","추가되는 소형 패시브 스킬이 효과 범위 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Attack Speed","추가되는 소형 패시브 스킬이 공격 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Attack and Cast Speed while affected by a Herald","추가되는 소형 패시브 스킬이 전령의 영향을 받는 동안 공격 및 시전 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Attack and Cast Speed with Chaos Skills","추가되는 소형 패시브 스킬이 카오스 스킬의 공격 및 시전 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Attack and Cast Speed with Cold Skills","추가되는 소형 패시브 스킬이 냉기 스킬의 공격 및 시전 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Attack and Cast Speed with Elemental Skills","추가되는 소형 패시브 스킬이 원소 스킬의 공격 및 시전 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Attack and Cast Speed with Fire Skills","추가되는 소형 패시브 스킬이 화염 스킬의 공격 및 시전 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Attack and Cast Speed with Lightning Skills","추가되는 소형 패시브 스킬이 번개 스킬의 공격 및 시전 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Attack and Cast Speed with Physical Skills","추가되는 소형 패시브 스킬이 물리 스킬의 공격 및 시전 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Brand Attachment range","추가되는 소형 패시브 스킬이 낙인 부착 범위 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Cast Speed","추가되는 소형 패시브 스킬이 시전 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Damage over Time","추가되는 소형 패시브 스킬이 지속 피해 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Damage","추가되는 소형 패시브 스킬이 주는 피해 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Duration of Elemental Ailments on Enemies","추가되는 소형 패시브 스킬이 적에게 적용되는 원소 상태 이상 지속시간 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Flask Charges gained","추가되는 소형 패시브 스킬이 플라스크 충전량 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Mana Regeneration Rate","추가되는 소형 패시브 스킬이 마나 재생 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Projectile Speed","추가되는 소형 패시브 스킬이 투사체 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Totem Placement speed","추가되는 소형 패시브 스킬이 토템 설치 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Trap and Mine Throwing Speed","추가되는 소형 패시브 스킬이 덫과 지뢰 투척 속도 {0} 증가"
"Added Small Passive Skills also grant: {0} increased Warcry Duration","추가되는 소형 패시브 스킬이 함성 지속시간 {0} 증가"
"Added Small Passive Skills also grant: {0} to All Attributes","추가되는 소형 패시브 스킬이 모든 능력치 {0} 부여"
"Added Small Passive Skills also grant: {0} to Armour","추가되는 소형 패시브 스킬이 방어도 {0} 부여"
"Added Small Passive Skills also grant: {0} to Chaos Resistance","추가되는 소형 패시브 스킬이 카오스 저항 {0} 부여"
"Added Small Passive Skills also grant: {0} to Cold Resistance","추가되는 소형 패시브 스킬이 냉기 저항 {0} 부여"
"Added Small Passive Skills also grant: {0} to Critical Strike Multiplier","추가되는 소형 패시브 스킬이 치명타 피해 배율 {0} 부여"
"Added Small Passive Skills also grant: {0} to Dexterity","추가되는 소형 패시브 스킬이 민첩 {0} 부여"
"Added Small Passive Skills also grant: {0} to Elemental Resistance","추가되는 소형 패시브 스킬이 원소 저항 {0} 부여"
"Added Small Passive Skills also grant: {0} to Evasion","추가되는 소형 패시브 스킬이 회피 {0} 부여"
"Added Small Passive Skills also grant: {0} to Fire Resistance","추가되는 소형 패시브 스킬이 화염 저항 {0} 부여"
"Added Small Passive Skills also grant: {0} to Intelligence","추가되는 소형 패시브 스킬이 지능 {0} 부여"
"Added Small Passive Skills also grant: {0} to Lightning Resistance","추가되는 소형 패시브 스킬이 번개 저항 {0} 부여"
"Added Small Passive Skills also grant: {0} to Maximum Energy Shield","추가되는 소형 패시브 스킬이 에너지 보호막 최대치 {0} 부여"
"Added Small Passive Skills also grant: {0} to Maximum Life","추가되는 소형 패시브 스킬이 최대 생명력 {0} 부여"
"Added Small Passive Skills also grant: {0} to Maximum Mana","추가되는 소형 패시브 스킬이 최대 마나 {0} 부여"
"Added Small Passive Skills also grant: {0} to Strength","추가되는 소형 패시브 스킬이 힘 {0} 부여"
"Added Small Passive Skills also grant: {0}% increased Area of Effect of Aura Skills","추가되는 소형 패시브 스킬이 오라 스킬의 효과 범위 {0}% 증가"
"Added Small Passive Skills also grant: {0}% increased Area of Effect of Curse Skills","추가되는 소형 패시브 스킬이 저주 스킬의 효과 범위 {0}% 증가"
